,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
46194,93351,fi,62,0.9,Karjalan tasavalta,https://fi.wikipedia.org/wiki/Karjalan tasavalta,,,,,,,,,
48674,99132,fi,62,0.9,Pentti Linkola,https://fi.wikipedia.org/wiki/Pentti Linkola,,,,,,,,,
61728,131347,fi,62,0.9,Markku Uusipaavalniemi,https://fi.wikipedia.org/wiki/Markku Uusipaavalniemi,,,,,,,,,
69984,151715,fi,62,0.9,Susi,https://fi.wikipedia.org/wiki/Susi,,,,,,,,,
77552,170876,fi,62,0.9,Kiovan Venäjä,https://fi.wikipedia.org/wiki/Kiovan Venäjä,,,,,,,,,
88200,200608,fi,62,0.9,Kiss,https://fi.wikipedia.org/wiki/Kiss,,,,,,,,,
111505,265113,fi,62,0.9,Salo,https://fi.wikipedia.org/wiki/Salo,,,,,,,,,
305565,856885,fi,62,0.9,Eduskuntavaalit 2015,https://fi.wikipedia.org/wiki/Eduskuntavaalit 2015,,,,,,,,,
402374,1135531,fi,62,0.9,Terapsidit,https://fi.wikipedia.org/wiki/Terapsidit,,,,,,,,,
11951,20888,fi,63,0.9,Abortti,https://fi.wikipedia.org/wiki/Abortti,,,,,,,,,
27741,53703,fi,63,0.9,Aku Ankka,https://fi.wikipedia.org/wiki/Aku Ankka,,,,,,,,,
30044,58357,fi,63,0.9,Rudolf Steiner,https://fi.wikipedia.org/wiki/Rudolf Steiner,,,,,,,,,
37256,72797,fi,63,0.9,Hakoisten linnavuori,https://fi.wikipedia.org/wiki/Hakoisten linnavuori,,,,,,,,,
97320,224122,fi,63,0.9,Smash ASEM,https://fi.wikipedia.org/wiki/Smash ASEM,,,,,,,,,
136553,336019,fi,63,0.9,Tokio Hotel,https://fi.wikipedia.org/wiki/Tokio Hotel,,,,,,,,,
242919,653363,fi,63,0.9,Jeesuksen historiallisuus,https://fi.wikipedia.org/wiki/Jeesuksen historiallisuus,,,,,,,,,
392697,1106380,fi,63,0.9,Kuopion Palloseura,https://fi.wikipedia.org/wiki/Kuopion Palloseura,,,,,,,,,
393642,1109164,fi,63,0.9,Talia Castellano,https://fi.wikipedia.org/wiki/Talia Castellano,,,,,,,,,
2959,4754,fi,64,0.9,Eurovision laulukilpailu,https://fi.wikipedia.org/wiki/Eurovision laulukilpailu,,,,,,,,,
8307,13728,fi,64,0.9,Viro,https://fi.wikipedia.org/wiki/Viro,,,,,,,,,
12161,21268,fi,64,0.9,Cthulhu-mytologia,https://fi.wikipedia.org/wiki/Cthulhu-mytologia,,,,,,,,,
33487,65208,fi,64,0.9,Falun Gong,https://fi.wikipedia.org/wiki/Falun Gong,,,,,,,,,
34107,66448,fi,64,0.9,Faarao,https://fi.wikipedia.org/wiki/Faarao,,,,,,,,,
44416,89256,fi,64,0.9,Valkohäntäpeura,https://fi.wikipedia.org/wiki/Valkohäntäpeura,,,,,,,,,
105692,247616,fi,64,0.9,Sähköauto,https://fi.wikipedia.org/wiki/Sähköauto,,,,,,,,,
116462,278869,fi,64,0.9,Evoluutioteoria,https://fi.wikipedia.org/wiki/Evoluutioteoria,,,,,,,,,
129767,316063,fi,64,0.9,Masennus,https://fi.wikipedia.org/wiki/Masennus,,,,,,,,,
323163,914125,fi,64,0.9,Fukushima I -voimalan ydinonnettomuudet,https://fi.wikipedia.org/wiki/Fukushima I -voimalan ydinonnettomuudet,,,,,,,,,
346873,983244,fi,64,0.9,Korean tasavalta,https://fi.wikipedia.org/wiki/Korean tasavalta,,,,,,,,,
6920,11482,fi,65,0.91,Lapuan liike,https://fi.wikipedia.org/wiki/Lapuan liike,,,,,,,,,
11433,19781,fi,65,0.91,Italia,https://fi.wikipedia.org/wiki/Italia,,,,,,,,,
55648,115157,fi,65,0.91,Vepsäläiset,https://fi.wikipedia.org/wiki/Vepsäläiset,,,,,,,,,
89847,204539,fi,65,0.91,Suomen kielilaki,https://fi.wikipedia.org/wiki/Suomen kielilaki,,,,,,,,,
112963,269554,fi,65,0.91,Itämeri,https://fi.wikipedia.org/wiki/Itämeri,,,,,,,,,
196916,511857,fi,65,0.91,Uraanikaivos,https://fi.wikipedia.org/wiki/Uraanikaivos,,,,,,,,,
219308,576385,fi,65,0.91,Katarinaskolan,https://fi.wikipedia.org/wiki/Katarinaskolan,,,,,,,,,
220026,578663,fi,65,0.91,Luettelo vuosikymmenistä,https://fi.wikipedia.org/wiki/Luettelo vuosikymmenistä,,,,,,,,,
248810,673684,fi,65,0.91,Luettelo jääkiekon SM-liigassa eniten tehopisteitä kaudessa tehneistä pelaajista,https://fi.wikipedia.org/wiki/Luettelo jääkiekon SM-liigassa eniten tehopisteitä kaudessa tehneistä pelaajista,,,,,,,,,
352697,998202,fi,65,0.91,Kieliasetus (1850),https://fi.wikipedia.org/wiki/Kieliasetus (1850),,,,,,,,,
392127,1104300,fi,65,0.91,Jack-in-the-box (kirjankustantamo),https://fi.wikipedia.org/wiki/Jack-in-the-box (kirjankustantamo),,,,,,,,,
12803,22282,fi,66,0.91,Helluntaiherätys,https://fi.wikipedia.org/wiki/Helluntaiherätys,,,,,,,,,
47634,96740,fi,66,0.91,Ulvila,https://fi.wikipedia.org/wiki/Ulvila,,,,,,,,,
49097,100088,fi,66,0.91,Kapitalismi,https://fi.wikipedia.org/wiki/Kapitalismi,,,,,,,,,
95276,218583,fi,66,0.91,Big Brother,https://fi.wikipedia.org/wiki/Big Brother,,,,,,,,,
183203,468514,fi,66,0.91,Koira,https://fi.wikipedia.org/wiki/Koira,,,,,,,,,
184182,471657,fi,66,0.91,Suippumadonlakki,https://fi.wikipedia.org/wiki/Suippumadonlakki,,,,,,,,,
286647,797125,fi,66,0.91,Mikroevoluutio,https://fi.wikipedia.org/wiki/Mikroevoluutio,,,,,,,,,
374075,1052020,fi,66,0.91,8-vuotiaan Eerikan surma,https://fi.wikipedia.org/wiki/8-vuotiaan Eerikan surma,,,,,,,,,
5016,7954,fi,67,0.91,Tekijänoikeus,https://fi.wikipedia.org/wiki/Tekijänoikeus,,,,,,,,,
14365,25278,fi,67,0.91,Guns N’ Roses,https://fi.wikipedia.org/wiki/Guns N’ Roses,,,,,,,,,
21987,41625,fi,67,0.91,Suomen Sosialidemokraattinen Puolue,https://fi.wikipedia.org/wiki/Suomen Sosialidemokraattinen Puolue,,,,,,,,,
28630,55354,fi,67,0.91,Romanit,https://fi.wikipedia.org/wiki/Romanit,,,,,,,,,
34127,66488,fi,67,0.91,Savolaiset,https://fi.wikipedia.org/wiki/Savolaiset,,,,,,,,,
