,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
525603,1115337,no,45,0.9,Aktiv dødshjelp,https://no.wikipedia.org/wiki/Aktiv dødshjelp,,,,,,,,,
581489,1252522,no,45,0.9,Jan Storø,https://no.wikipedia.org/wiki/Jan Storø,,,,,,,,,
6437,10920,no,46,0.91,Masse,https://no.wikipedia.org/wiki/Masse,,,,,,,,,
12508,19969,no,46,0.91,Jøder,https://no.wikipedia.org/wiki/Jøder,,,,,,,,,
18532,29254,no,46,0.91,Jul,https://no.wikipedia.org/wiki/Jul,,,,,,,,,
44459,71933,no,46,0.91,Helios Airways Flight 522,https://no.wikipedia.org/wiki/Helios Airways Flight 522,,,,,,,,,
78116,130927,no,46,0.91,Bosnia-Hercegovina,https://no.wikipedia.org/wiki/Bosnia-Hercegovina,,,,,,,,,
86436,148823,no,46,0.91,Palestina/temp,https://no.wikipedia.org/wiki/Palestina/temp,,,,,,,,,
116348,205684,no,46,0.91,Emo,https://no.wikipedia.org/wiki/Emo,,,,,,,,,
119496,212515,no,46,0.91,Måker,https://no.wikipedia.org/wiki/Måker,,,,,,,,,
124454,222348,no,46,0.91,Gård,https://no.wikipedia.org/wiki/Gård,,,,,,,,,
141824,263701,no,46,0.91,Valla-saken,https://no.wikipedia.org/wiki/Valla-saken,,,,,,,,,
168030,319264,no,46,0.91,Eugene Ejike Obiora,https://no.wikipedia.org/wiki/Eugene Ejike Obiora,,,,,,,,,
169933,322950,no,46,0.91,Østkant og vestkant i Oslo,https://no.wikipedia.org/wiki/Østkant og vestkant i Oslo,,,,,,,,,
214259,394910,no,46,0.91,Mona Levin,https://no.wikipedia.org/wiki/Mona Levin,,,,,,,,,
1930,4037,no,47,0.91,Nikolaus Kopernikus,https://no.wikipedia.org/wiki/Nikolaus Kopernikus,,,,,,,,,
11713,18839,no,47,0.91,Sverige,https://no.wikipedia.org/wiki/Sverige,,,,,,,,,
20225,31904,no,47,0.91,"Ja, vi elsker dette landet","https://no.wikipedia.org/wiki/Ja, vi elsker dette landet",,,,,,,,,
27461,43578,no,47,0.91,Oscarsborg festning,https://no.wikipedia.org/wiki/Oscarsborg festning,,,,,,,,,
59939,97066,no,47,0.91,Svevende ord bibelsenter,https://no.wikipedia.org/wiki/Svevende ord bibelsenter,,,,,,,,,
62609,101772,no,47,0.91,Jens Bjørneboe,https://no.wikipedia.org/wiki/Jens Bjørneboe,,,,,,,,,
