lang,page_id,page_title,subheading_title,user_text,indentation_depth,subheading_line
pl,182.0,Ateizm/Archiwum 1,Poprawiona definicja ,Wookie90,3.0,5.0
pl,182.0,Ateizm/Archiwum 1,Poprawiona definicja ,Przykuta,4.0,6.0
pl,182.0,Ateizm/Archiwum 1,Poprawiona definicja ,Wookie90,5.0,7.0
pl,182.0,Ateizm/Archiwum 1,Atei\u015bci w Chinach ,Mythov,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Atei\u015bci w Chinach ,Kujawianin,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Proponowane odnosniki,Tdudkowski,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Statystyki ,Gal Anonim2,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,DvK,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,DvK,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,DingirXul,1.0,3.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,DvK,2.0,4.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,DingirXul,3.0,5.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,Adamt,3.0,6.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,DvK,4.0,7.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,Adamt,5.0,8.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,195.93.60.67,2.0,9.0
pl,182.0,Ateizm/Archiwum 1,[[http://pl.wikipedia.org/w/index.php?title=Ateizm&diff=13972368&oldid=13972322|Diff]] ,DvK,6.0,10.0
pl,182.0,Ateizm/Archiwum 1,Hipokryzja ,Krzysztof Wo\u017aniak,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Hipokryzja ,Ephenoir,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,dane dla USA ,Mareklug,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,odsetek rozwodow ,DvK,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,odsetek rozwodow ,DvK,1.0,2.0
pl,182.0,Ateizm/Archiwum 1,Ateizm wśród naukowców ,DvK,1.0,1.0
pl,182.0,Ateizm/Archiwum 1,Ateizm wśród naukowców,Adamt,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Ateizm wśród naukowców,Adamt,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Ateizm wśród naukowców,DvK,0.0,3.0
pl,182.0,Ateizm/Archiwum 1,Shinto i Hinduizm ,None,0.0,1.0
